sinifId,sinifIsmi,dersId,dersNo,dersKodu,dersIsmi,uniteId,uniteNo,uniteIsmi,kazanimId,kazanimNo,kazanimKod,kazanimIsmi,pdfId,pdfBaslik,pdfLink
7,10. Sınıf,6,1,BIY,Biyoloji,27,1,Hücre Bölünmeleri,3471,1,10.1.1.1.,10.1.1.1.- Canlılarda hücre bölünmesinin gerekliliğini açıklar.,a3gl5ctuece.pdf,HÜCRE BÖLÜNMESİNİN GEREKLİLİĞİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/a3gl5ctuece.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,27,1,Hücre Bölünmeleri,3472,2,10.1.1.2.,10.1.1.2.- Mitozu açıklar.,nhkgokhbbzj.pdf,MİTOZ,https://ogmmateryal.eba.gov.tr/panel/upload/files/nhkgokhbbzj.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,27,1,Hücre Bölünmeleri,3472,2,10.1.1.2.,10.1.1.2.- Mitozu açıklar.,fqxywudk4bw.pdf,MİTOTİK EVRE,https://ogmmateryal.eba.gov.tr/panel/upload/files/fqxywudk4bw.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,27,1,Hücre Bölünmeleri,3472,2,10.1.1.2.,10.1.1.2.- Mitozu açıklar.,u3dicos5n4j.pdf,HÜCRE DÖNGÜSÜNÜN KONTROLÜ,https://ogmmateryal.eba.gov.tr/panel/upload/files/u3dicos5n4j.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,27,1,Hücre Bölünmeleri,3473,3,10.1.1.3.,10.1.1.3.- Eşeysiz üremeyi örneklerle açıklar.,f2nwopmlupu.pdf,EŞEYSİZ ÜREME-1,https://ogmmateryal.eba.gov.tr/panel/upload/files/f2nwopmlupu.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,27,1,Hücre Bölünmeleri,3473,3,10.1.1.3.,10.1.1.3.- Eşeysiz üremeyi örneklerle açıklar.,ifwcgghji5x.pdf,EŞEYSİZ ÜREME-2,https://ogmmateryal.eba.gov.tr/panel/upload/files/ifwcgghji5x.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,27,1,Hücre Bölünmeleri,3474,4,10.1.2.1.,10.1.2.1.- Mayozu açıklar.,lbbs2f0od3p.pdf,MAYOZ-1,https://ogmmateryal.eba.gov.tr/panel/upload/files/lbbs2f0od3p.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,27,1,Hücre Bölünmeleri,3474,4,10.1.2.1.,10.1.2.1.- Mayozu açıklar.,npu014t4q4f.pdf,MAYOZ-2,https://ogmmateryal.eba.gov.tr/panel/upload/files/npu014t4q4f.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,27,1,Hücre Bölünmeleri,3475,5,10.1.2.2.,10.1.2.2.- Eşeyli üremeyi örneklerle açıklar.,44it5tcevt1.pdf,EŞEYLİ ÜREME,https://ogmmateryal.eba.gov.tr/panel/upload/files/44it5tcevt1.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3476,1,10.2.1.1.,10.2.1.1.- Kalıtımın genel esaslarını açıklar.,r53z0qddvtc.pdf,KALITIMIN GENEL ESASLARI-I (MENDEL İLKELERİ),https://ogmmateryal.eba.gov.tr/panel/upload/files/r53z0qddvtc.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3476,1,10.2.1.1.,10.2.1.1.- Kalıtımın genel esaslarını açıklar.,1bmrau0ji5c.pdf,KALITIMIN GENEL ESASLARI-II,https://ogmmateryal.eba.gov.tr/panel/upload/files/1bmrau0ji5c.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3476,1,10.2.1.1.,10.2.1.1.- Kalıtımın genel esaslarını açıklar.,2bq3pnmusyz.pdf,MONOHİBRİT-DİHİBRİT ÇAPRAZLAMA,https://ogmmateryal.eba.gov.tr/panel/upload/files/2bq3pnmusyz.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3476,1,10.2.1.1.,10.2.1.1.- Kalıtımın genel esaslarını açıklar.,5rln22j0g21.pdf,MONOHİBRİT-DİHİBRİT ÇAPRAZLAMA II,https://ogmmateryal.eba.gov.tr/panel/upload/files/5rln22j0g21.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3476,1,10.2.1.1.,10.2.1.1.- Kalıtımın genel esaslarını açıklar.,0iesfaylc1i.pdf,KONTROL ÇAPRAZLAMASI-EŞ BASKINLIK-ÇOK ALELLİK,https://ogmmateryal.eba.gov.tr/panel/upload/files/0iesfaylc1i.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3476,1,10.2.1.1.,10.2.1.1.- Kalıtımın genel esaslarını açıklar.,atahpydwtwq.pdf,KAN GRUPLARI,https://ogmmateryal.eba.gov.tr/panel/upload/files/atahpydwtwq.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3476,1,10.2.1.1.,10.2.1.1.- Kalıtımın genel esaslarını açıklar.,htybs1rmysh.pdf,EŞEYE BAĞLI KALITIM-I,https://ogmmateryal.eba.gov.tr/panel/upload/files/htybs1rmysh.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3476,1,10.2.1.1.,10.2.1.1.- Kalıtımın genel esaslarını açıklar.,lqlpheur0g1.pdf,EŞEYE BAĞLI KALITIM-II,https://ogmmateryal.eba.gov.tr/panel/upload/files/lqlpheur0g1.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3476,1,10.2.1.1.,10.2.1.1.- Kalıtımın genel esaslarını açıklar.,hcpg40ghy4e.pdf,SOYAĞAÇLARI-I,https://ogmmateryal.eba.gov.tr/panel/upload/files/hcpg40ghy4e.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3476,1,10.2.1.1.,10.2.1.1.- Kalıtımın genel esaslarını açıklar.,4f0ys1uhzmn.pdf,SOYAĞAÇLARI-II,https://ogmmateryal.eba.gov.tr/panel/upload/files/4f0ys1uhzmn.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3476,1,10.2.1.1.,10.2.1.1.- Kalıtımın genel esaslarını açıklar.,3g2if5ki0kt.pdf,SOYAĞAÇLARI-III,https://ogmmateryal.eba.gov.tr/panel/upload/files/3g2if5ki0kt.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3477,2,10.2.1.2.,10.2.1.2.- Genetik varyasyonların biyolojik çeşitliliği açıklamadaki rolünü sorgular.,vbihlno5gjm.pdf,AKRABA EVLİLİKLERİNİN KALITSAL HASTALIKLARLA İLİŞKİSİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/vbihlno5gjm.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,28,2,Kalıtımın Genel İlkeleri,3477,2,10.2.1.2.,10.2.1.2.- Genetik varyasyonların biyolojik çeşitliliği açıklamadaki rolünü sorgular.,w53e33ilpkv.pdf,GENETİK VARYASYONLARIN BİYOLOJİK ÇEŞİTLİLİĞİ AÇIKLAMADAKİ ROLÜ,https://ogmmateryal.eba.gov.tr/panel/upload/files/w53e33ilpkv.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3478,1,10.3.1.1.,10.3.1.1.- Ekosistemin canlı ve cansız bileşenleri arasındaki ilişkiyi açıklar.,j1kxsniwco1.pdf,EKOLOJİK KAVRAMLAR,https://ogmmateryal.eba.gov.tr/panel/upload/files/j1kxsniwco1.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3478,1,10.3.1.1.,10.3.1.1.- Ekosistemin canlı ve cansız bileşenleri arasındaki ilişkiyi açıklar.,ogsywhitqwk.pdf,EKOSİSTEMİN CANLI VE CANSIZ BİLEŞENLERİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/ogsywhitqwk.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3479,2,10.3.1.2.,10.3.1.2.- Canlılardaki beslenme şekillerini örneklerle açıklar.,vfhhs1sihui.pdf,CANLILARDAKİ BESLENME ŞEKİLLERİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/vfhhs1sihui.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3480,3,10.3.1.3.,10.3.1.3.- Ekosistemde madde ve enerji akışını analiz eder.,unavnvtcp2q.pdf,EKOSİSTEMDE MADDE VE ENERJİ AKIŞI-I,https://ogmmateryal.eba.gov.tr/panel/upload/files/unavnvtcp2q.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3480,3,10.3.1.3.,10.3.1.3.- Ekosistemde madde ve enerji akışını analiz eder.,vdgaptbiozs.pdf,EKOSİSTEMDE MADDE VE ENERJİ AKIŞI-II,https://ogmmateryal.eba.gov.tr/panel/upload/files/vdgaptbiozs.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3480,3,10.3.1.3.,10.3.1.3.- Ekosistemde madde ve enerji akışını analiz eder.,mogitapnna4.pdf,EKOSİSTEMDE MADDE VE ENERJİ AKIŞI-III,https://ogmmateryal.eba.gov.tr/panel/upload/files/mogitapnna4.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3481,4,10.3.1.4.,10.3.1.4.- Madde döngüleri ve hayatın sürdürülebilirliği arasında ilişki kurar.,mogitapnna4.pdf,EKOSİSTEMDE MADDE VE ENERJİ AKIŞI-III,https://ogmmateryal.eba.gov.tr/panel/upload/files/mogitapnna4.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3481,4,10.3.1.4.,10.3.1.4.- Madde döngüleri ve hayatın sürdürülebilirliği arasında ilişki kurar.,urjkdoclv2j.pdf,MADDE DÖNGÜLERİ VE HAYATIN SÜRDÜRÜLEBİLİRLİĞİ-I,https://ogmmateryal.eba.gov.tr/panel/upload/files/urjkdoclv2j.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3481,4,10.3.1.4.,10.3.1.4.- Madde döngüleri ve hayatın sürdürülebilirliği arasında ilişki kurar.,katvrlnknz0.pdf,MADDE DÖNGÜLERİ VE HAYATIN SÜRDÜRÜLEBİLİRLİĞİ-II,https://ogmmateryal.eba.gov.tr/panel/upload/files/katvrlnknz0.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3482,5,10.3.2.1.,10.3.2.1.- Güncel çevre sorunlarının sebeplerini ve olası sonuçlarını değerlendirir.,sipyiga25hi.pdf,GÜNCEL ÇEVRE SORUNLARI VE İNSAN-I,https://ogmmateryal.eba.gov.tr/panel/upload/files/sipyiga25hi.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3482,5,10.3.2.1.,10.3.2.1.- Güncel çevre sorunlarının sebeplerini ve olası sonuçlarını değerlendirir.,msphb35ofly.pdf,GÜNCEL ÇEVRE SORUNLARI VE İNSAN-II,https://ogmmateryal.eba.gov.tr/panel/upload/files/msphb35ofly.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3483,6,10.3.2.2.,10.3.2.2.- Birey olarak çevre sorunlarının ortaya çıkmasındaki rolünü sorgular.,sipyiga25hi.pdf,GÜNCEL ÇEVRE SORUNLARI VE İNSAN-I,https://ogmmateryal.eba.gov.tr/panel/upload/files/sipyiga25hi.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3483,6,10.3.2.2.,10.3.2.2.- Birey olarak çevre sorunlarının ortaya çıkmasındaki rolünü sorgular.,msphb35ofly.pdf,GÜNCEL ÇEVRE SORUNLARI VE İNSAN-II,https://ogmmateryal.eba.gov.tr/panel/upload/files/msphb35ofly.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3484,7,10.3.2.3.,10.3.2.3.- Yerel ve küresel bağlamda çevre kirliliğinin önlenmesine yönelik çözüm önerilerinde bulunur.,msphb35ofly.pdf,GÜNCEL ÇEVRE SORUNLARI VE İNSAN-II,https://ogmmateryal.eba.gov.tr/panel/upload/files/msphb35ofly.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3485,8,10.3.3.1.,10.3.3.1.- Doğal kaynakların sürdürülebilirliğinin önemini açıklar.,4ogu0sz11jv.pdf,DOĞAL KAYNAKLAR VE BİYOLOJİK ÇEŞİTLİLİĞİN KORUNMASI,https://ogmmateryal.eba.gov.tr/panel/upload/files/4ogu0sz11jv.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3486,9,10.3.3.2.,10.3.3.2.- Biyolojik çeşitliliğin yaşam için önemini sorgular.,4ogu0sz11jv.pdf,DOĞAL KAYNAKLAR VE BİYOLOJİK ÇEŞİTLİLİĞİN KORUNMASI,https://ogmmateryal.eba.gov.tr/panel/upload/files/4ogu0sz11jv.pdf
7,10. Sınıf,6,1,BIY,Biyoloji,29,3,Ekosistem Ekolojisi ve Güncel Çevre Sorunları,3487,10,10.3.3.3.,10.3.3.3.- Biyolojik çeşitliliğin korunmasına yönelik çözüm önerilerinde bulunur.,4ogu0sz11jv.pdf,DOĞAL KAYNAKLAR VE BİYOLOJİK ÇEŞİTLİLİĞİN KORUNMASI,https://ogmmateryal.eba.gov.tr/panel/upload/files/4ogu0sz11jv.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,25,1,10.1.1.,10.1.1.- Dünya'nın tektonik oluşumunu açıklar.,auijy4uicjx.pdf,DÜNYA'NIN TEKTONİK OLUŞUMU,https://ogmmateryal.eba.gov.tr/panel/upload/files/auijy4uicjx.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,26,2,10.1.2.,10.1.2.- Jeolojik zamanların özelliklerini tektonik olaylarla ilişkilendirerek açıklar.,qnzv4e3go3l.pdf,JEOLOJİK ZAMANLARIN TEKTONİK OLAYLARLA İLİŞKİSİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/qnzv4e3go3l.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,28,3,10.1.3.,10.1.3.- İç kuvvetleri; yer şekillerinin oluşum sürecine etkileri açısından açıklar.,oe0252x3f42.pdf,İÇ KUVVETLERİN YER ŞEKİLLERİNİN OLUŞUM SÜRECİNE ETKİLERİ(EPİROJENEZ – OROJENEZ ),https://ogmmateryal.eba.gov.tr/panel/upload/files/oe0252x3f42.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,28,3,10.1.3.,10.1.3.- İç kuvvetleri; yer şekillerinin oluşum sürecine etkileri açısından açıklar.,gkzbxyda4kw.pdf,İÇ KUVVETLERİN YER ŞEKİLLERİNİN OLUŞUM SÜRECİNE ETKİLERİ(VOLKANİZMA – DEPREM ),https://ogmmateryal.eba.gov.tr/panel/upload/files/gkzbxyda4kw.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,27,4,10.1.4.,10.1.4.- Kayaçların özellikleri ile yeryüzü şekillerinin oluşum süreçlerini ilişkilendirir.,iz4kqbkpusg.pdf,KAYAÇLARIN ÖZELLİKLERİ VE YERYÜZÜ ŞEKİLLERİNİN OLUŞUM SÜRECİYLE İLİŞKİSİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/iz4kqbkpusg.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,29,5,10.1.5.,10.1.5.- Türkiye'deki yer şekillerinin oluşum sürecine iç kuvvetlerin etkisini açıklar.,mqly3qjqpdj.pdf,TÜRKİYE'DEKİ YER ŞEKİLLERİNİN OLUŞUM SÜRECİNE İÇ KUVVETLERİN ETKİSİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/mqly3qjqpdj.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,30,6,10.1.6.,10.1.6.- Dış kuvvetleri yer şekillerinin oluşum sürecine etkileri açısından açıklar.,ow4niqumg1b.pdf,DIŞ KUVVETLERİN YER ŞEKİLLERİNİN OLUŞUM SÜRECİNE ETKİLERİ ( KÜTLE HAREKETLERİ – RÜZGARLAR ),https://ogmmateryal.eba.gov.tr/panel/upload/files/ow4niqumg1b.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,30,6,10.1.6.,10.1.6.- Dış kuvvetleri yer şekillerinin oluşum sürecine etkileri açısından açıklar.,d3ajuxm3td2.pdf,DIŞ KUVVETLERİN YER ŞEKİLLERİNİN OLUŞUM SÜRECİNE ETKİLERİ (AKARSULAR),https://ogmmateryal.eba.gov.tr/panel/upload/files/d3ajuxm3td2.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,30,6,10.1.6.,10.1.6.- Dış kuvvetleri yer şekillerinin oluşum sürecine etkileri açısından açıklar.,3lnsik4jnvr.pdf,ÇÖZÜNEBİLEN KAYAÇLARDA OLUŞAN YER ŞEKİLLERİ-BUZULLAR VE OLUŞTURDUKLARI ŞEKİLLER,https://ogmmateryal.eba.gov.tr/panel/upload/files/3lnsik4jnvr.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,30,6,10.1.6.,10.1.6.- Dış kuvvetleri yer şekillerinin oluşum sürecine etkileri açısından açıklar.,c3sp0sn1ozh.pdf,DALGA VE AKINTILARIN OLUŞTURDUĞU ŞEKİLLER-KIYI TİPLERİ VE OLUŞUM SÜRECİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/c3sp0sn1ozh.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,31,7,10.1.7.,10.1.7.- Türkiye'deki yer şekillerinin oluşum sürecine dış kuvvetlerin etkisini açıklar.,o3iqhz2befe.pdf,TÜRKİYE'DE YER ŞEKİLLERİNİN OLUŞUM SÜRECİNE DIŞ KUVVETLERİN ETKİSİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/o3iqhz2befe.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,32,8,10.1.8.,10.1.8.- Türkiye'deki ana yer şekillerini temel özellikleri ve dağılışları açısından değerlendirir.,n1azdy1xao4.pdf,TÜRKİYE'DEKİ ANA YER ŞEKİLLERİNİN TEMEL ÖZELLİKLERİ VE DAĞILIŞLARI,https://ogmmateryal.eba.gov.tr/panel/upload/files/n1azdy1xao4.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,33,9,10.1.9.,10.1.9.- Yeryüzündeki su varlıklarını özelliklerine göre sınıflandırır.,f1ucir2v3hr.pdf,DÜNYADA SU KAYNAKLARI,https://ogmmateryal.eba.gov.tr/panel/upload/files/f1ucir2v3hr.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,34,10,10.1.10.,10.1.10.- Türkiye'deki su varlıklarının genel özelliklerini ve dağılışını açıklar.,qdemn0355et.pdf,TÜRKİYE'DE SU KAYNAKLARI,https://ogmmateryal.eba.gov.tr/panel/upload/files/qdemn0355et.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,35,11,10.1.11.,"10.1.11.- Türkiye'deki su varlığını verimli kullanmanın ekonomik, sosyal ve kültürel etkilerini değerlendirir.",qdemn0355et.pdf,TÜRKİYE'DE SU KAYNAKLARI,https://ogmmateryal.eba.gov.tr/panel/upload/files/qdemn0355et.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,36,12,10.1.12.,10.1.12.- Yeryüzündeki toprak çeşitliliğini oluşum süreçleri ile ilişkilendirir.,d4wulogzx2u.pdf,TOPRAKLAR,https://ogmmateryal.eba.gov.tr/panel/upload/files/d4wulogzx2u.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,37,13,10.1.13.,10.1.13.- Türkiye'deki toprakların dağılışını etkileyen faktörler ile toprak tiplerini ilişkilendirir.,uwwpcacb1kr.pdf,TÜRKİYE'DE TOPRAKLAR,https://ogmmateryal.eba.gov.tr/panel/upload/files/uwwpcacb1kr.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,38,14,10.1.14.,10.1.14.- Türkiye topraklarının kullanımını verimlilik açısından değerlendirir.,uwwpcacb1kr.pdf,TÜRKİYE'DE TOPRAKLAR,https://ogmmateryal.eba.gov.tr/panel/upload/files/uwwpcacb1kr.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,39,15,10.1.15.,10.1.15.- Bitki toplulukları ve türlerini genel özelliklerine göre sınıflandırır.,axrvdulemk1.pdf,BİTKİ ÖRTÜSÜ,https://ogmmateryal.eba.gov.tr/panel/upload/files/axrvdulemk1.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,40,16,10.1.16.,10.1.16.- Bitki topluluklarının dağılışı ile iklim ve yer şekillerini ilişkilendirir.,axrvdulemk1.pdf,BİTKİ ÖRTÜSÜ,https://ogmmateryal.eba.gov.tr/panel/upload/files/axrvdulemk1.pdf
7,10. Sınıf,10,2,COG,Coğrafya,40,1,Doğal Sistemler,41,17,10.1.17.,10.1.17.- Türkiye'deki doğal bitki topluluklarının dağılışını yetişme şartları açısından analiz eder.,t2rp3hwa4fq.pdf,TÜRKİYE'DE BİTKİ ÖRTÜSÜ,https://ogmmateryal.eba.gov.tr/panel/upload/files/t2rp3hwa4fq.pdf
7,10. Sınıf,10,2,COG,Coğrafya,41,2,Beşeri Sistemler,42,1,10.2.1.,10.2.1.- İstatistiki verilerden yararlanarak nüfus özellikleri ve nüfusun önemi hakkında çıkarımlarda bulunur.,32kzxhsx2n2.pdf,NÜFUS ÖZELLİKLERİ VE NÜFUSUN ÖNEMİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/32kzxhsx2n2.pdf
7,10. Sınıf,10,2,COG,Coğrafya,41,2,Beşeri Sistemler,43,2,10.2.2.,10.2.2.- İstatistiki verilerden yararlanarak dünya nüfusunun tarihsel süreçteki değişimine ilişkin çıkarımlarda bulunur.,y3wwitgvkiw.pdf,DÜNYA NÜFUSUNUN TARİHSEL SÜREÇTEKİ DEĞİŞİMİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/y3wwitgvkiw.pdf
7,10. Sınıf,10,2,COG,Coğrafya,41,2,Beşeri Sistemler,44,3,10.2.3.,10.2.3.- Nüfusun dağılışı üzerinde etkili olan faktörler ile dünya nüfusunun dağılışını ilişkilendirir.,k3hpiyvg5dr.pdf,"NÜFUSUN DAĞILIŞI ÜZERİNDE ETKİLİ OLAN FAKTÖRLER, ARİTMETİK NÜFUS YOĞUNLUĞU",https://ogmmateryal.eba.gov.tr/panel/upload/files/k3hpiyvg5dr.pdf
7,10. Sınıf,10,2,COG,Coğrafya,41,2,Beşeri Sistemler,45,4,10.2.4.,10.2.4.- Nüfus piramitlerinden hareketle nüfusun yapısıyla ilgili çıkarımlarda bulunur.,s3eo3gr30hv.pdf,NÜFUS PİRAMİTLERİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/s3eo3gr30hv.pdf
7,10. Sınıf,10,2,COG,Coğrafya,41,2,Beşeri Sistemler,47,5,10.2.5.,10.2.5.- Türkiye'de nüfusun tarihsel seyrini sosyal ve ekonomik faktörler açısından değerlendirir.,2zsbwuroe03.pdf,TÜRKİYE'DE NÜFUSUN TARİHSEL SEYRİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/2zsbwuroe03.pdf
7,10. Sınıf,10,2,COG,Coğrafya,41,2,Beşeri Sistemler,48,6,10.2.6.,"10.2.6.- Türkiye'de nüfusun dağılışını, nüfusun dağılışında etkili olan faktörler açısından değerlendirir.",paftbyoydbq.pdf,TÜRKİYE'DE NÜFUSUN DAĞILIŞINDA ETKİLİ OLAN FAKTÖRLER,https://ogmmateryal.eba.gov.tr/panel/upload/files/paftbyoydbq.pdf
7,10. Sınıf,10,2,COG,Coğrafya,41,2,Beşeri Sistemler,49,7,10.2.7.,10.2.7.- Güncel verilerden yararlanarak Türkiye nüfusunun yapısal özelliklerini analiz eder.,dtxjrm3nf4b.pdf,TÜRKİYE NÜFUSUNUN YAPISAL ÖZELLİKLERİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/dtxjrm3nf4b.pdf
7,10. Sınıf,10,2,COG,Coğrafya,41,2,Beşeri Sistemler,46,8,10.2.8.,"10.2.8.- Tarihî metin, belge ve haritalardan yararlanarak dünyadaki göçlerin nedenleri ve sonuçları hakkında çıkarımlarda bulunur.",lomy0nmu4ob.pdf,DÜNYADAKİ GÖÇLERİN NEDENLERİ VE SONUÇLARI,https://ogmmateryal.eba.gov.tr/panel/upload/files/lomy0nmu4ob.pdf
7,10. Sınıf,10,2,COG,Coğrafya,41,2,Beşeri Sistemler,50,9,10.2.9.,10.2.9.- Türkiye'deki göçleri sebep ve sonuçları açısından değerlendirir.,x2xz2ftzfad.pdf,TÜRKİYE'DE GÖÇLER,https://ogmmateryal.eba.gov.tr/panel/upload/files/x2xz2ftzfad.pdf
7,10. Sınıf,10,2,COG,Coğrafya,41,2,Beşeri Sistemler,51,10,10.2.10.,10.2.10.- Göçün mekânsal etkilerini Türkiye'den örneklerle açıklar.,ltmcz0k4mo1.pdf,GÖÇÜN MEKÂNSAL ETKİLERİ,https://ogmmateryal.eba.gov.tr/panel/upload/files/ltmcz0k4mo1.pdf
7,10. Sınıf,10,2,COG,Coğrafya,41,2,Beşeri Sistemler,52,11,10.2.11.,10.2.11.- Ekonomik faaliyetleri temel özelliklerine göre ayırt eder.,qirvmkjgzgb.pdf,"EKONOMİK FAALİYET TÜRLERİ, ORANSAL DAĞILIMININ ÜLKELERİN GELİŞMİŞLİK DÜZEYLERİYLE İLİŞKİSİ",https://ogmmateryal.eba.gov.tr/panel/upload/files/qirvmkjgzgb.pdf
7,10. Sınıf,10,2,COG,Coğrafya,41,2,Beşeri Sistemler,53,12,10.2.12.,"10.2.12.- Ekonomik faaliyet türlerinin oransal dağılımına ilişkin verileri, ülkelerin gelişmişlik düzeyleriyle ilişkilendirerek çıkarımda bulunur.",qirvmkjgzgb.pdf,"EKONOMİK FAALİYET TÜRLERİ, ORANSAL DAĞILIMININ ÜLKELERİN GELİŞMİŞLİK DÜZEYLERİYLE İLİŞKİSİ",https://ogmmateryal.eba.gov.tr/panel/upload/files/qirvmkjgzgb.pdf
