baslik,pdfId,pdfLink,videoId,playlistId,time,videoLink
Tarih,otzhyizhjik.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/otzhyizhjik.pdf,d-JfC00s84Q,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,2,https://youtu.be/d-JfC00s84Q?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i&t=2
Tarih,stuyl1ibhmi.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/stuyl1ibhmi.pdf,nDvTLXuXIuc,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,1,https://youtu.be/nDvTLXuXIuc?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i&t=1
Tarih,hutzmxyluph.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/hutzmxyluph.pdf,fJqEHrGjsqA,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,1,https://youtu.be/fJqEHrGjsqA?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i&t=1
Tarih,00fowydw2gf.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/00fowydw2gf.pdf,4jz6E_dVvQc,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,6,https://youtu.be/4jz6E_dVvQc?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i&t=6
Tarih,u2bqe1a5gg1.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/u2bqe1a5gg1.pdf,BIaCq4ImQFs,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,2,https://youtu.be/BIaCq4ImQFs?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i&t=2
Tarih,n3vub30l3zm.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/n3vub30l3zm.pdf,y75WV-blYQM,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,3,https://youtu.be/y75WV-blYQM?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i&t=3
Tarih,0uts40v3jiu.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/0uts40v3jiu.pdf,sSxFOdpG5lI,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,,https://youtu.be/sSxFOdpG5lI?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i
Tarih,hqlpwdiwt1t.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/hqlpwdiwt1t.pdf,XzLMnPhqINA,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,,https://youtu.be/XzLMnPhqINA?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i
Tarih,os3l1k2igqd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/os3l1k2igqd.pdf,rYMJQeuCw_4,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,,https://youtu.be/rYMJQeuCw_4?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i
Tarih,25svua1phui.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/25svua1phui.pdf,eeIT8vYNbGM,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,,https://youtu.be/eeIT8vYNbGM?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i
Tarih,sbxkccp0wsl.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/sbxkccp0wsl.pdf,TYj_bLBIewU,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,,https://youtu.be/TYj_bLBIewU?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i
Tarih,ggb1czycw1z.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/ggb1czycw1z.pdf,14C7S-w0SPE,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,,https://youtu.be/14C7S-w0SPE?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i
Tarih,njm04xroii1.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/njm04xroii1.pdf,8MrRbgE9WYw,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,,https://youtu.be/8MrRbgE9WYw?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i
Tarih,dsbehmfe0cz.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/dsbehmfe0cz.pdf,lOEKViiUXDc,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,,https://youtu.be/lOEKViiUXDc?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i
Tarih,z32re0ncpqa.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/z32re0ncpqa.pdf,a2L53ruXTVw,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,2,https://youtu.be/a2L53ruXTVw?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i&t=2
Tarih,ivhlnalhtif.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/ivhlnalhtif.pdf,phBLTmKNSFE,PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i,,https://youtu.be/phBLTmKNSFE?list=PLUYa52_9xFS9hpttzn56YBrLWivTXsm4i
Türk Dili ve Edebiyatı (AYT),u1mvuc2hmid.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/u1mvuc2hmid.pdf,XXMmwDND3Ds,PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC,2210,https://youtu.be/XXMmwDND3Ds?list=PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC&t=2210
Türk Dili ve Edebiyatı (AYT),daopaofv4fv.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/daopaofv4fv.pdf,ZpLMhwVsHDk,PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC,115,https://youtu.be/ZpLMhwVsHDk?list=PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC&t=115
Türk Dili ve Edebiyatı (AYT),sbhfql2bptm.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/sbhfql2bptm.pdf,p4bOh3KsViI,PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC,113,https://youtu.be/p4bOh3KsViI?list=PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC&t=113
Türk Dili ve Edebiyatı (AYT),lks3man0lw2.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/lks3man0lw2.pdf,NyUkkI6jkJU,PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC,,https://youtu.be/NyUkkI6jkJU?list=PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC
Türk Dili ve Edebiyatı (AYT),u1nz5rfl5eu.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/u1nz5rfl5eu.pdf,_LoS8ezd1eA,PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC,3,https://youtu.be/_LoS8ezd1eA?list=PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC&t=3
Türk Dili ve Edebiyatı (AYT),1nrvsrdpdah.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/1nrvsrdpdah.pdf,EbZxqdRmqOw,PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX,,https://youtu.be/EbZxqdRmqOw?list=PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX
Türk Dili ve Edebiyatı (AYT),eb0rr422iem.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/eb0rr422iem.pdf,YZEsGQpEVyc,PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX,,https://youtu.be/YZEsGQpEVyc?list=PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX
Türk Dili ve Edebiyatı (AYT),o0dfuwfq4r3.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/o0dfuwfq4r3.pdf,9sNTv8lHZZk,PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX,527,https://youtu.be/9sNTv8lHZZk?list=PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX&t=527
Türk Dili ve Edebiyatı (AYT),evdfymekoba.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/evdfymekoba.pdf,dQDdd1_53LU,PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX,,https://youtu.be/dQDdd1_53LU?list=PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX
Türk Dili ve Edebiyatı (AYT),z5o3w3dpn5e.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/z5o3w3dpn5e.pdf,bwyR2xO0t4g,PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX,,https://youtu.be/bwyR2xO0t4g?list=PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX
Türk Dili ve Edebiyatı (AYT),g5ibyxxirw0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/g5ibyxxirw0.pdf,JScX0SFwU-Y,PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX,,https://youtu.be/JScX0SFwU-Y?list=PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX
Türk Dili ve Edebiyatı (AYT),ighrhnqsiwm.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/ighrhnqsiwm.pdf,zadhDsozFWc,PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX,,https://youtu.be/zadhDsozFWc?list=PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX
Türk Dili ve Edebiyatı (AYT),sfkireropqr.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/sfkireropqr.pdf,eAPFJUnCiqQ,PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX,,https://www.youtube.com/watch?v=eAPFJUnCiqQ&list=PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX&index=13
Türk Dili ve Edebiyatı (AYT),00kmjpicyil.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/00kmjpicyil.pdf,RRmujGS5R1Y,PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX,,https://youtu.be/RRmujGS5R1Y?list=PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX
Türk Dili ve Edebiyatı (AYT),3gh4k431ykk.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/3gh4k431ykk.pdf,g637reTqIPE,PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX,,https://youtu.be/g637reTqIPE?list=PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX
Türk Dili ve Edebiyatı (AYT),hirxdptwmag.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/hirxdptwmag.pdf,9aM_hlB8Eqs,PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX,,https://youtu.be/9aM_hlB8Eqs?list=PLUYa52_9xFS83-XOROz3ZA6r3LEf8d6UX
Türk Dili ve Edebiyatı (TYT),pnsctgzti2z.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/pnsctgzti2z.pdf,XXMmwDND3Ds,PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC,120,https://youtu.be/XXMmwDND3Ds?list=PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC&t=120
Türk Dili ve Edebiyatı (TYT),0jzt4kmvdlo.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/0jzt4kmvdlo.pdf,WUIB4b4ZNQ4,PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC,113,https://youtu.be/WUIB4b4ZNQ4?list=PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC&t=113
Türk Dili ve Edebiyatı (TYT),r52jwwz1q4e.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/r52jwwz1q4e.pdf,QOI9tMSFSw0,PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC,113,https://youtu.be/QOI9tMSFSw0?list=PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC&t=113
Türk Dili ve Edebiyatı (TYT),z3oynsnezdp.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/z3oynsnezdp.pdf,ykfOK_Tlqek,PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC,113,https://youtu.be/ykfOK_Tlqek?list=PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC&t=113
Türk Dili ve Edebiyatı (TYT),b3ffmvrrgs0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/b3ffmvrrgs0.pdf,OGYC5UqD1-8,PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC,,https://youtu.be/OGYC5UqD1-8?list=PLUYa52_9xFS9b50-EJUnxJCm8dak9tgTC
Türk Dili ve Edebiyatı (TYT),rbm5dgklqhk.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/rbm5dgklqhk.pdf,ZAX24JmVQNU,PLUYa52_9xFS_lsx886m7uje323Wrd3wDM,1,https://youtu.be/ZAX24JmVQNU?list=PLUYa52_9xFS_lsx886m7uje323Wrd3wDM&t=1
Türk Dili ve Edebiyatı (TYT),pltn334mkwx.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/pltn334mkwx.pdf,nP54LK_hpAo,PLUYa52_9xFS_lsx886m7uje323Wrd3wDM,,https://youtu.be/nP54LK_hpAo?list=PLUYa52_9xFS_lsx886m7uje323Wrd3wDM
Türk Dili ve Edebiyatı (TYT),mnix0wug4rm.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/mnix0wug4rm.pdf,Qyi6M32BokY,PLUYa52_9xFS_lsx886m7uje323Wrd3wDM,,https://youtu.be/Qyi6M32BokY?list=PLUYa52_9xFS_lsx886m7uje323Wrd3wDM
Türk Dili ve Edebiyatı (TYT),p4u0kih3yco.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/p4u0kih3yco.pdf,I5mh6Ep43Ro,PLUYa52_9xFS_lsx886m7uje323Wrd3wDM,,https://youtu.be/I5mh6Ep43Ro?list=PLUYa52_9xFS_lsx886m7uje323Wrd3wDM
Türk Dili ve Edebiyatı (TYT),f2e0brfohyj.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/f2e0brfohyj.pdf,DrK2I66huFw,PLUYa52_9xFS_lsx886m7uje323Wrd3wDM,,https://youtu.be/DrK2I66huFw?list=PLUYa52_9xFS_lsx886m7uje323Wrd3wDM
Türk Dili ve Edebiyatı (TYT),j4l2y04nuxq.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/j4l2y04nuxq.pdf,pXSNXSxTp1M,PLUYa52_9xFS_lsx886m7uje323Wrd3wDM,,https://youtu.be/pXSNXSxTp1M?list=PLUYa52_9xFS_lsx886m7uje323Wrd3wDM
Türk Dili ve Edebiyatı (TYT),1lvfinf4rlh.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/1lvfinf4rlh.pdf,coer0dMgSyg,PLUYa52_9xFS_lsx886m7uje323Wrd3wDM,,https://youtu.be/coer0dMgSyg?list=PLUYa52_9xFS_lsx886m7uje323Wrd3wDM
Türk Dili ve Edebiyatı (TYT),dfvz0aq51at.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/dfvz0aq51at.pdf,hFzbpxGbvNs,PLUYa52_9xFS_lsx886m7uje323Wrd3wDM,,https://youtu.be/hFzbpxGbvNs?list=PLUYa52_9xFS_lsx886m7uje323Wrd3wDM
Türk Dili ve Edebiyatı (TYT),rmyrrxoi4a0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/rmyrrxoi4a0.pdf,aO9B566R8dE,PLUYa52_9xFS_lsx886m7uje323Wrd3wDM,,https://youtu.be/aO9B566R8dE?list=PLUYa52_9xFS_lsx886m7uje323Wrd3wDM
Türk Dili ve Edebiyatı (TYT),ivjmw40bnqy.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/ivjmw40bnqy.pdf,KPZQHXEVOqA,PLUYa52_9xFS_lsx886m7uje323Wrd3wDM,270,https://youtu.be/KPZQHXEVOqA?list=PLUYa52_9xFS_lsx886m7uje323Wrd3wDM&t=270
Türk Dili ve Edebiyatı (TYT),ciddykz3vx5.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/ciddykz3vx5.pdf,Iiz7sLW3dg0,PLUYa52_9xFS_lsx886m7uje323Wrd3wDM,,https://youtu.be/Iiz7sLW3dg0?list=PLUYa52_9xFS_lsx886m7uje323Wrd3wDM
Türk Dili ve Edebiyatı (TYT),,https://ogmmateryal.eba.gov.tr/panel/upload/files/,,,,
Türk Dili ve Edebiyatı (TYT),,https://ogmmateryal.eba.gov.tr/panel/upload/files/,,,,
YKS Mini Deneme,dzqrg01qlkp.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/dzqrg01qlkp.pdf,Y-WjKKuBd28,PLUYa52_9xFS9lf4A6mHb_ZfQBzDcGdORT,3,https://youtu.be/Y-WjKKuBd28?list=PLUYa52_9xFS9lf4A6mHb_ZfQBzDcGdORT&t=3
YKS Mini Deneme,tuqbhbzvo3s.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/tuqbhbzvo3s.pdf,AzANYt4T-wk,PLUYa52_9xFS9lf4A6mHb_ZfQBzDcGdORT,4,https://youtu.be/AzANYt4T-wk?list=PLUYa52_9xFS9lf4A6mHb_ZfQBzDcGdORT&t=4
YKS Mini Deneme,0azjbr4bhws.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/0azjbr4bhws.pdf,Ti-4wPotwxA,PLUYa52_9xFS9lf4A6mHb_ZfQBzDcGdORT,2,https://youtu.be/Ti-4wPotwxA?list=PLUYa52_9xFS9lf4A6mHb_ZfQBzDcGdORT&t=2
YKS Mini Deneme,kwtltsl4v2s.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/kwtltsl4v2s.pdf,rhnUa0kwyo0,,2,https://youtu.be/rhnUa0kwyo0?t=2
YKS İngilizce Mini Deneme,inp1giusczn.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/inp1giusczn.pdf,Aw2-Y-FcSbE,PLUYa52_9xFS9lf4A6mHb_ZfQBzDcGdORT,2,https://youtu.be/Aw2-Y-FcSbE?list=PLUYa52_9xFS9lf4A6mHb_ZfQBzDcGdORT&t=2
YKS İngilizce Mini Deneme,mil1zituz2l.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/mil1zituz2l.pdf,rlej5YXo0kE,PLUYa52_9xFS9lf4A6mHb_ZfQBzDcGdORT,2,https://youtu.be/rlej5YXo0kE?list=PLUYa52_9xFS9lf4A6mHb_ZfQBzDcGdORT&t=2
YKS İngilizce Mini Deneme,fntxactgsk2.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/fntxactgsk2.pdf,HwPwjnOpjNs,,2,https://youtu.be/HwPwjnOpjNs?t=2
YKS İngilizce Mini Deneme,5pbeiaqvskl.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/5pbeiaqvskl.pdf,WWgt3TS5QT4,,1,https://youtu.be/WWgt3TS5QT4?t=1
